gene_id	gene_name	JH-2-009-HH11A-C47BD	JH-2-055-FC9GH-CG8EA	JH-2-079-CB92G-FG226	WU.487_pt	WU.536_pt	WU.561_pt	mn2_pt	mn3_pt
ENSG00000110108.10	TMEM109	1390	542	998	537	611	724	579	252
ENSG00000110148.10	CCKBR	0	1	12	0	0	0	0	0
ENSG00000110169.12	HPX	13	15.999	2	29	14.999	15	3	30.001
ENSG00000110171.21	TRIM3	305.001	283	80.001	262	223	162.001	346	176
ENSG00000110172.12	CHORDC1	445.001	597.998	206.948	935.945	456.67	1066.562	1009	1161.856
ENSG00000110195.14	FOLR1	1	0	11	0	1	11	5	1
ENSG00000110200.9	ANAPC15	144	73.999	48	41	53	106	184	101.001
ENSG00000110203.10	FOLR3	2	4	0	0	0	0	1	0
ENSG00000110218.9	PANX1	499	491	281	254	198	384	1552	102
ENSG00000110237.5	ARHGEF17	1743	1097.999	734	384	834	1435.001	689	468
ENSG00000110243.12	APOA5	0	0	0	0	0	1	0	0
ENSG00000110244.7	APOA4	0	0	0	0	0	0	2	0
ENSG00000110245.12	APOC3	0	0	0	0	0	0	0	0
ENSG00000110274.16	CEP164	679.999	652.001	129.999	373.001	520	534.001	593	347
ENSG00000110315.7	RNF141	1153.001	350.999	181.999	113	525	315	1135.001	253.999
ENSG00000110318.15	CEP126	175	167	96	264.001	152	340	139	11
ENSG00000110321.19	EIF4G2	8866.166	6639.409	5134.076	3934.412	4810.318	5879.318	10954.267	6366.345
ENSG00000110324.12	IL10RA	2769	1425.001	176	222	2123.001	202	803	28
ENSG00000110328.6	GALNT18	577	216	114	33	280	172	59	18
ENSG00000110330.10	BIRC2	1696	799	610.001	1036.001	944	1105	1326	672
ENSG00000110344.10	UBE4A	1810	1146.999	755	1108	1135.001	1752	1944	1401
ENSG00000110367.14	DDX6	4053.001	2135.999	3493	2808	2624.999	2777.999	4185	4068.999
ENSG00000110375.3	UPK2	0	2	0	0	0	0	0	0
ENSG00000110395.7	CBL	1493	1194	467	470	1167	790	1610	932
ENSG00000110400.11	NECTIN1	190.001	159	228	125	58	236	62	57.001
ENSG00000110422.12	HIPK3	6555.999	2361.001	2378.999	2312	2858.999	1466	2918	1776
ENSG00000110427.17	KIAA1549L	421.001	90	42	58	216	135	1172	2928
ENSG00000110429.14	FBXO3	663	454.999	436.001	608.999	541	433.999	735	543
ENSG00000110435.13	PDHX	387.001	195	179	268.001	180	234	464	332
ENSG00000110436.13	SLC1A2	124	30.001	16	22	141.999	38	868	5124.002
ENSG00000110442.12	COMMD9	420.999	147	114	125.999	179.999	154	408	228.999
ENSG00000110446.12	SLC15A3	1290.001	449.999	157	134.999	582.999	131.999	223	48
ENSG00000110448.11	CD5	23	99	4	3	49	3	8	3
ENSG00000110455.14	ACCS	263	472.999	81	251	357.001	446.999	88.999	191
ENSG00000110484.7	SCGB2A2	0	0	0	0	0	0	0	0
ENSG00000110492.17	MDK	973	359	1320	753	353	2659	135.999	948
ENSG00000110497.15	AMBRA1	725	583	433	514	523	661.001	455.001	470
ENSG00000110514.19	MADD	976	876.999	426	494.001	753.999	738	435	367.999
ENSG00000110536.14	PTPMT1	370.432	130.677	128.662	183	142.001	288.344	204.438	234.192
ENSG00000110583.13	NAA40	272	409	159	142	270	593.999	218	326
ENSG00000110619.18	CARS1	735	665	264.998	614	383	342.001	1087	424.999
ENSG00000110628.16	SLC22A18	156	86	30.001	27	79.001	26.999	31.999	53
ENSG00000110651.12	CD81	7044	3505.002	3490.999	2119.998	3105.001	1776	2396.001	1379.001
ENSG00000110660.15	SLC35F2	98	85	197	105	38	262	45	16
ENSG00000110665.12	C11orf21	26	145	23	6	44	13	1	0
ENSG00000110675.13	ELMOD1	9	3	20	124	3	23	0	0
ENSG00000110680.13	CALCA	0	13	57.001	4	8	1	2	0
ENSG00000110693.19	SOX6	357	513.999	630.001	139.999	778	428	10	29
ENSG00000110696.10	C11orf58	2425.998	1297.001	1087.001	1617.995	1280	1249	2238.999	1577
ENSG00000110697.13	PITPNM1	818.002	637	254	141	307.001	317.001	379.001	10
ENSG00000110700.7	RPS13	4286.959	1098.873	1767.219	2411.909	1341	1321.991	6834.936	5481.97
ENSG00000110711.11	AIP	820	332	454	229	251	345	455	193
ENSG00000110713.17	NUP98	1958.002	1651.001	1311.999	2212	1271.999	956.001	2821.001	1582.001
ENSG00000110717.13	NDUFS8	571	234.999	401.999	297	215	438	521	321
ENSG00000110719.10	TCIRG1	963.001	1649.671	298.999	270.999	641.718	739.612	1097.714	223.604
ENSG00000110721.12	CHKA	451.002	225.999	98	102	275.001	195.001	288	256.001
ENSG00000110723.12	EXPH5	34	49	94.001	65	75	34	466	53
ENSG00000110756.18	HPS5	1442.998	592.001	306	346	717	192.001	849	342.999
ENSG00000110768.12	GTF2H1	736.001	342.001	301	435	305	379	857.999	562
ENSG00000110777.12	POU2AF1	1	92	6	11	4	2	0	3
ENSG00000110786.18	PTPN5	101.999	1	1	14.001	79.001	11	18	254
ENSG00000110799.14	VWF	9352.112	4396.68	549.876	668.592	4024	1650.479	1917.233	326.986
ENSG00000110801.14	PSMD9	555.17	290.652	259.493	223.783	241.233	314.898	414.613	258.654
ENSG00000110811.20	P3H3	616.984	375.001	706	582.001	229.001	1345	457.001	704
ENSG00000110841.14	PPFIBP1	2278.922	3743.44	1786.889	1380.598	2232.835	1489.942	2821.951	367.999
ENSG00000110844.14	PRPF40B	209.999	185.001	207	116.999	162.999	272	90.999	236
ENSG00000110848.8	CD69	58	398.999	4	655.001	260	3	56.001	2
ENSG00000110851.12	PRDM4	643.001	418	611	396	320	464	481	352.999
ENSG00000110852.5	CLEC2B	521	382	208	577	198.999	306.001	913	6
ENSG00000110871.15	COQ5	316	121	201	212	141.999	209.001	244	295
ENSG00000110876.10	SELPLG	1263	482	35	59	710	55	261	6
ENSG00000110880.11	CORO1C	3084	1396	1698.001	686.001	1324	1229	1798.999	224
ENSG00000110881.12	ASIC1	25	24	32	62	7	36	21	57
ENSG00000110887.8	DAO	4	0	0	0	0	0	0	0
ENSG00000110888.19	CAPRIN2	436	921	346.001	475	497.001	688.999	726.999	574.001
ENSG00000110900.16	TSPAN11	2952	1037	1579	1461	2748	1528.001	45	263
ENSG00000110906.13	KCTD10	1630.002	1060.002	759.001	407.999	794	425.999	697	549
ENSG00000110911.17	SLC11A2	710.001	673.001	778.998	526.999	530	781.002	784.999	1384
ENSG00000110917.8	MLEC	3640	2540	3804.999	1754.999	2035	4529	4214	12161
ENSG00000110921.14	MVK	137.999	88	124.001	119	90	284	145	134.999
ENSG00000110925.7	CSRNP2	508	451	433	438	339	526	314	458.001
ENSG00000110931.19	CAMKK2	657	521.999	700.999	322	508	559.001	371	284.001
ENSG00000110934.13	BIN2	331	320.999	32	42	265	48.999	135	3
ENSG00000110944.9	IL23A	6	8	2	2	2	0	6	1
ENSG00000110955.9	ATP5F1B	4615.001	1855	4282.001	2198	1767	3404.001	4067	4594
ENSG00000110958.16	PTGES3	2183.998	1235	2288	1592	1036	1621	2061.997	1636
ENSG00000110975.8	SYT10	2	0	13	1	8	3	0	0
ENSG00000110987.9	BCL7A	100	58	370	126	61	141	88	122
ENSG00000111011.18	RSRC2	1043.001	826.999	480.999	867.001	765	1371	798	878
ENSG00000111012.10	CYP27B1	4	87	16	14	1	8	4	3
ENSG00000111046.4	MYF6	0	0	42	0	1	1	0	0
ENSG00000111049.4	MYF5	0	0	0	0	0	0	0	0
ENSG00000111052.8	LIN7A	453	160	354	76.001	142.999	395	324	523
ENSG00000111057.11	KRT18	187.001	81	436	27	125	247	100	1022
ENSG00000111058.8	ACSS3	873.001	475	1044	293	576	741	382.001	311
ENSG00000111077.18	TNS2	2398.002	1223.001	1998.002	331.999	943.998	1712.001	865.002	575
ENSG00000111087.10	GLI1	862	178	315	490	352	35.999	3	5
ENSG00000111110.12	PPM1H	73	191	395	144	105	136	33	25
ENSG00000111142.14	METAP2	1352.001	473.999	738	894.001	500	803.001	1016.999	1081.999
ENSG00000111144.10	LTA4H	1003.001	1082.999	1053.001	994	708.001	581.999	907	1340.001
ENSG00000111145.8	ELK3	863	872.001	1105	435	669	879	2107.001	392.999
ENSG00000111181.13	SLC6A12	39	22	20	12	17	6	12	2
ENSG00000111186.13	WNT5B	140	69	389.998	83	45	170.001	446	4
ENSG00000111196.10	MAGOHB	152	160	439.999	230	149	471	250.001	250
ENSG00000111199.12	TRPV4	820	214.999	42	40	814.001	58	61.001	91
ENSG00000111203.13	ITFG2	302	302	363.002	233.999	245.999	399.001	178.999	240.999
ENSG00000111206.13	FOXM1	60	240	512	264.001	47	608.001	515	364
ENSG00000111215.12	PRR4	6.031	18.354	23.804	13.782	22.323	41.628	6.115	19.018
ENSG00000111218.12	PRMT8	3	5	19	3	5	10	2	0
ENSG00000111224.14	PARP11	183.001	203	179	286	154	168	123	100.001
ENSG00000111229.16	ARPC3	2204.99	806	839.99	770.977	882	847.973	1999.996	1194.968
ENSG00000111231.9	GPN3	305	103	168	127.999	85	155.999	205	126.001
ENSG00000111237.19	VPS29	600.001	357	297.001	386	332.001	443	629.999	409
ENSG00000111241.3	FGF6	0	0	0	0	0	0	0	0
ENSG00000111245.17	MYL2	0	0	14	0	0	15	0	0
ENSG00000111247.15	RAD51AP1	64.999	46	179.001	137.001	22	201.001	142	223.001
ENSG00000111249.14	CUX2	3	6	42	4	3	12	2	0
ENSG00000111252.11	SH2B3	2142	1020	431	322	1586	583	2480	267
ENSG00000111254.8	AKAP3	29	20	11	37	23	15	5	6
ENSG00000111261.14	MANSC1	417.999	86.001	70.001	87	117.001	141	42	66
ENSG00000111262.6	KCNA1	0	8	51.9	90.848	2.648	48	0	0
ENSG00000111266.9	DUSP16	781	776.001	1098	469	530	681.999	239	751
ENSG00000111269.3	CREBL2	2671	556	603	644	1175	562	986	1044
ENSG00000111271.15	ACAD10	333.002	353.999	271.001	193.997	299	457	332.999	399.001
ENSG00000111275.13	ALDH2	1354.422	286.467	709.586	446.677	748.633	768.752	345.986	455.627
ENSG00000111276.12	CDKN1B	1074	724	1237	1188	667	718	532	354
ENSG00000111291.9	GPRC5D	1	0	0	0	0	0	1	0
ENSG00000111300.10	NAA25	448	595	648	576	427.999	591.002	616	1000
ENSG00000111305.19	GSG1	0	0	0	0	0	1	1	0
ENSG00000111319.13	SCNN1A	6	10	86	1	6	28	16	17
ENSG00000111321.11	LTBR	1755.999	826.001	399.999	78	584.999	638.999	805	428.001
ENSG00000111325.16	OGFOD2	88.009	86.76	88.133	43.327	47.697	153.311	83.089	56.452
ENSG00000111328.7	CDK2AP1	1349.999	515.001	1039	591	677	1268	1030	543
ENSG00000111331.14	OAS3	813	1488.001	2036	741.001	975	335.999	573	236.999
ENSG00000111335.14	OAS2	570	939	763	587.999	984.001	122.998	453	57.001
ENSG00000111339.12	ART4	7	3	0	1	2	1	0	1
ENSG00000111341.10	MGP	1159.999	5036	4265	2563.001	1532	21602	329	3116
ENSG00000111344.12	RASAL1	2	2	9	0	0	0	0	21
ENSG00000111348.9	ARHGDIB	2100	1448.001	440	350	1149	1071	904	575
ENSG00000111358.14	GTF2H3	443	227.999	596.999	232	213	324.999	346	473
ENSG00000111361.13	EIF2B1	635	328	546	349	342	706	321	584
ENSG00000111364.16	DDX55	254.999	290	219	284.999	190.001	536	322.999	469.999
ENSG00000111371.16	SLC38A1	344	716	1768.999	702.001	267.999	864	1356.999	2041
ENSG00000111404.7	RERGL	43	1	27	7	3	40	0	0
ENSG00000111405.9	ENDOU	6	4	17	1	1	21	1	0
ENSG00000111412.6	SPRING1	990	419	878	409	524	591	493.001	844
ENSG00000111424.12	VDR	35	491	129	26	7	9	340	4
ENSG00000111432.5	FZD10	42	34	170	0	15	86	3	3
ENSG00000111445.14	RFC5	133.001	103	233.001	155	79	256	177	227
ENSG00000111450.14	STX2	574	399	385	223	352.999	395	482.001	157
ENSG00000111452.13	ADGRD1	3034	719.001	338	45	1116.001	63.999	35	7
ENSG00000111481.10	COPZ1	1175.001	578.001	1312	557	507.001	835.998	1197	1057
ENSG00000111490.15	TBC1D30	62	45.369	50.001	30	76.999	48.308	39	9
ENSG00000111530.13	CAND1	2327.999	1695	3809.999	2011	1648	3269.001	2003.999	3045
ENSG00000111536.5	IL26	0	1	0	0	0	1	0	0
ENSG00000111537.5	IFNG	1	52	0	1	1	0	0	0
ENSG00000111540.16	RAB5B	1424.001	917	1686.001	843.001	941	1214	913	779.001
ENSG00000111554.15	MDM1	154	160.999	184.001	221.001	136	255.001	104	161.001
ENSG00000111581.10	NUP107	498	408.001	731.001	524	304	845	643.001	764.999
ENSG00000111596.14	CNOT2	940.001	877.001	1060.999	984.997	749	1195.002	774.999	1167
ENSG00000111602.12	TIMELESS	168.001	386.999	548	204.999	102	603	189	370
ENSG00000111605.18	CPSF6	915.999	1074	2251	1376	1113.001	2209.001	827.001	1983
ENSG00000111615.14	KRR1	918.001	532.001	871	515.999	517.001	442	877.999	1332.001
ENSG00000111639.8	MRPL51	758	342	622	368	297.001	654.999	533.999	545
ENSG00000111640.15	GAPDH	12288.999	10708.998	22655.993	4580.001	4057.999	9357.998	29129	18050
ENSG00000111641.12	NOP2	258.331	307.999	224.662	230.314	153.719	270.459	310.001	309
ENSG00000111642.16	CHD4	5118.462	3635.998	5086.134	2595.538	2836.096	4604.754	2774	2184.003
ENSG00000111644.8	ACRBP	45.001	28	12	18	40	30	16.001	42.999
ENSG00000111647.13	UHRF1BP1L	843	571	656.999	491.001	570.001	621	710.001	425
ENSG00000111652.10	COPS7A	722	372.001	530.999	340.999	314	384.001	486	288.999
ENSG00000111653.20	ING4	410.001	174	247	238.001	187.998	393.999	164	165.001
ENSG00000111664.11	GNB3	23	50.001	31	30	13	91	25	93
ENSG00000111665.12	CDCA3	19	112	144.999	73	26	279	168.999	103
ENSG00000111666.11	CHPT1	551	235	305	263.001	417	336	343	212.999
ENSG00000111667.14	USP5	1011.001	614.999	1285	666.001	445	1023	688.001	498.001
ENSG00000111669.15	TPI1	3464.972	2511.985	5045.988	2024.999	1254	3719.987	5225.995	3984.926
ENSG00000111670.16	GNPTAB	1174	980.002	574	385	793.999	487	750	305
ENSG00000111671.10	SPSB2	192	41	46	16	40	55	96	17
ENSG00000111674.9	ENO2	301.001	540	667.999	233	239	280	897	254
ENSG00000111676.15	ATN1	409	878.999	815.999	241	278	798.001	149	186
ENSG00000111678.11	C12orf57	1098	374.002	1061	998.001	298.001	947	318.001	430
ENSG00000111679.17	PTPN6	1001	480	65	51	405.001	85.998	206.999	45
ENSG00000111684.11	LPCAT3	333	285	274.001	119	167	190	256	84.999
ENSG00000111696.12	NT5DC3	285.999	239	492.001	116	159.001	228	269	182
ENSG00000111700.13	SLCO1B3	1	0	0	2	0	0	0	0
ENSG00000111701.7	APOBEC1	0	0	0	0	0	0	0	0
ENSG00000111704.11	NANOG	1.749	2.204	3.077	4	3.515	0	0	2.117
ENSG00000111707.12	SUDS3	877	645	877	671.953	549	837.919	521	636
ENSG00000111711.10	GOLT1B	828	493	853	1083.001	390	886	1135	352.999
ENSG00000111713.3	GYS2	0	0	0	0	0	1	0	0
ENSG00000111716.14	LDHB	2770	1145.6	2520	2714.63	1033.398	2565.635	3523	5079.655
ENSG00000111725.11	PRKAB1	443	286	357	218.999	310	323.001	191	384
ENSG00000111726.13	CMAS	300	173.999	263	217	137	210	338	196
ENSG00000111727.12	HCFC2	886.999	364	686	667.999	405	559	500	327
ENSG00000111728.11	ST8SIA1	114	118	320	102	302.001	575	93	40
ENSG00000111729.15	CLEC4A	113.428	41.095	19.62	22.542	84	28	37.518	11.46
ENSG00000111731.13	C2CD5	633	711.001	662.998	742	579	659.999	467	632
ENSG00000111732.12	AICDA	1	0	0	1	0	0	0	0
ENSG00000111737.12	RAB35	1007	502	504	379	463	515.999	452	286
ENSG00000111752.11	PHC1	643.009	499.135	761.758	850.747	456.173	1064.661	245.181	347.896
ENSG00000111775.3	COX6A1	1009	362.966	1103.993	507	291.976	749.942	754.977	709.913
ENSG00000111780.8	ENSG00000111780	0	0	0	0	0	1.887	0	1.655
ENSG00000111783.13	RFX4	1	0	78	1	0	0	0	1
ENSG00000111785.21	RIC8B	341.999	260.999	462	261	283.999	438.999	214	430.001
ENSG00000111786.9	SRSF9	1095.999	780	1178	641	525	1291	904	1114.999
ENSG00000111788.10	ENSG00000111788	44.767	98.863	101.002	65.046	54.445	146.939	36.653	108.427
ENSG00000111790.14	FGFR1OP2	1021.001	565	388	958.999	553	618	547.001	662.999
ENSG00000111796.4	KLRB1	42	30	2	25	14	3	5	1
ENSG00000111799.22	COL12A1	9208.001	10414.002	39775	4131.999	11811	41308	2221.999	209
ENSG00000111801.16	BTN3A3	543.023	752.936	188.886	960.2	677.176	441.561	311.57	114.73
ENSG00000111802.14	TDP2	494	289	293	162	184	272	319	329
ENSG00000111816.8	FRK	54	96	527	388	26	174	58	7
ENSG00000111817.19	DSE	2182.243	1432.34	2057.997	1131.283	1693.363	2073.002	2289.999	867.532
ENSG00000111832.13	RWDD1	640	250.001	243	318.999	291.999	413.999	580	274
ENSG00000111834.13	RSPH4A	33	6	9	11	22	2	1	3
ENSG00000111837.12	MAK	25	7	1	2	17	1	1	2
ENSG00000111843.14	TMEM14C	891.001	201	676	261	296.999	482	554	1081.001
ENSG00000111845.5	PAK1IP1	326	111	139	76	102	142	167	610
ENSG00000111846.20	GCNT2	128	71	42	59	151	39	180	2249
ENSG00000111850.11	SMIM8	101.001	128.999	183	170	121.001	228.001	56.001	342.001
ENSG00000111859.17	NEDD9	677	703.999	1936	241	583	910.001	158	222
ENSG00000111860.14	CEP85L	1096	759	479	728.001	945.999	634	442.999	673.001
ENSG00000111863.13	ADTRP	2	65.999	7	3	1	5	93.999	5
ENSG00000111875.8	ASF1A	284	91	383	239	157	200	171	358
ENSG00000111877.18	MCM9	339	339	297	316.001	284.999	334	201	286
ENSG00000111879.20	FAM184A	120	136	65.999	69	58	71	42	27
ENSG00000111880.16	RNGTT	393	400	563	417	292	474.001	317.999	554.001
ENSG00000111885.7	MAN1A1	3634	1047	944	769	828	861	3367	5674
ENSG00000111886.11	GABRR2	15	59	11	56	17	63	9	5
ENSG00000111897.7	SERINC1	8391	2182	3805	2126	3480	2446	2948	1314
ENSG00000111906.18	HDDC2	471	204	305.999	245.999	216.999	347	199.999	291.999
ENSG00000111907.21	TPD52L1	744.001	73.001	199.999	49.999	498	122	2	2
ENSG00000111911.7	HINT3	614	192	457	345	204	266	373	132
ENSG00000111912.20	NCOA7	857	694.999	339.999	561.999	579	204.001	605	122
ENSG00000111913.20	RIPOR2	265	518	90	438	313.001	74	60.999	4
ENSG00000111961.19	SASH1	3365.999	1014	1789.998	925.999	1983.001	2251.001	1226.999	708
ENSG00000111962.8	UST	205	160	363	340	129	588	291	1130
ENSG00000111981.5	ULBP1	11	48	103	39	4	37	53.918	23
ENSG00000112029.10	FBXO5	96.001	121	326	155.999	62	277	191	224
ENSG00000112031.16	MTRF1L	375.341	313.281	238.958	209.696	224.825	326.39	313.824	257.69
ENSG00000112033.14	PPARD	430	389	266	158	355.001	298	175	183
ENSG00000112038.18	OPRM1	0	4	2	0	40	1	0	9
ENSG00000112039.6	FANCE	102	71	354	65.001	53	105	66.001	182.001
ENSG00000112041.13	TULP1	3	1	0	6	0	40	0	2
ENSG00000112053.14	SLC26A8	6	6	0	1	3	2	1	1
ENSG00000112062.11	MAPK14	1102	922.999	1439.998	805	658	991	835.999	875.999
ENSG00000112077.18	RHAG	0	1	0	0	0	0	0	0
ENSG00000112078.14	KCTD20	3231	1139.001	1913	1677	1708	1821	969.002	1581.999
ENSG00000112079.9	STK38	1151	605	476	896	599	675	457	849
ENSG00000112081.17	SRSF3	3567	1698	2722.999	1958.001	1482.001	2189	1728	3417
ENSG00000112096.19	SOD2	4061.766	15593	3299.999	1453.001	1564.864	1284.001	10353.999	702.73
ENSG00000112110.10	MRPL18	383	151	289	179.999	132	314	379	279.001
ENSG00000112115.7	IL17A	0	0	0	0	0	0	0	0
ENSG00000112116.10	IL17F	0	0	0	0	0	0	0	0
ENSG00000112118.20	MCM3	874	680	1637	881	470.999	1530.001	747	1191
ENSG00000112130.17	RNF8	247	198	262	168.001	119	270	192	430
ENSG00000112137.19	PHACTR1	221.999	240.999	304.999	288.001	195.999	185	330	36
ENSG00000112139.17	MDGA1	78.999	249.001	196	81.999	110	313	115	218
ENSG00000112144.16	CILK1	538	267	687	587	392	508	408	195
ENSG00000112146.17	FBXO9	716.999	479.999	500	464.999	489.999	556.001	381	389
ENSG00000112149.10	CD83	403	137	149	431	258	80	70	30
ENSG00000112159.12	MDN1	1962	2506	3016	2077	2130.999	2585.999	2068.999	3197.999
ENSG00000112164.6	GLP1R	44	9	23	0	5	8	1	1
ENSG00000112167.10	SAYSD1	185	101	305.999	118.001	94	184	75	135
ENSG00000112175.8	BMP5	57	220	872	8	75	1769	4	116
ENSG00000112182.16	BACH2	139	163.999	1197.999	129.001	157	344	174	1046
ENSG00000112183.15	RBM24	41	10	127	22	7.001	23	10	35
ENSG00000112186.13	CAP2	100	20	194.001	10	38	232.999	97	630
ENSG00000112195.9	TREML2	4	41	10	2	1	4	9	4
ENSG00000112200.17	ZNF451	1492	1386	2188.001	1496.001	1231.859	2032.734	1493.001	1260
ENSG00000112208.11	BAG2	287	208	273	191	112	477	405	29
ENSG00000112210.12	RAB23	645	314	802	523	258	857	514	179
ENSG00000112212.12	TSPO2	0	0	0	0	0	0	0	0
ENSG00000112214.11	FHL5	517	76	4	18	66	6	1	2
ENSG00000112218.9	GPR63	16	32	133	48	36	126	4	3
ENSG00000112232.10	KHDRBS2	8	10	22	1	4	30	5	0
ENSG00000112234.9	FBXL4	672	578	767	443	724	733	538	516
ENSG00000112237.13	CCNC	612	228	616.999	306	274.999	607.999	530	655.999
ENSG00000112238.12	PRDM13	0	6	19	1	0	4	0	0
ENSG00000112242.16	E2F3	279	319	294	132	182	361	177	858
ENSG00000112245.13	PTP4A1	1763.273	1065.198	1124.454	280.81	788.963	723.722	1525.354	1457.556
ENSG00000112246.10	SIM1	0	201	1346	6	10	209	2	0
ENSG00000112249.14	ASCC3	2330	1916	2237	1707.001	1269.001	2321	2177	3377.001
ENSG00000112273.7	HDGFL1	0	1	0	0	0	1	0	0
ENSG00000112276.14	BVES	231	107	154	99	152	236	369	2
ENSG00000112280.18	COL9A1	22	18	181.999	22	39	13	99	1728
ENSG00000112282.18	MED23	702	553.002	934	630	560.001	980	556	768.999
ENSG00000112290.13	WASF1	82	84	121.001	129	51	202	39	191.999
ENSG00000112293.15	GPLD1	84	56	83	143	80.999	139	5	41
ENSG00000112294.14	ALDH5A1	306	178.914	574	429	208	224.999	44	764.001
ENSG00000112297.18	CRYBG1	470	789.001	327	172	441	135	1572	29
ENSG00000112299.8	VNN 1.00	76	21	13	8	22	29	118	1
ENSG00000112303.14	VNN 2.00	110	80.001	3	8	73	38	40.999	6
ENSG00000112304.11	ACOT13	264	89	191	96	121	209.001	112.001	191.001
ENSG00000112305.15	SMAP1	485	253	425	167	259.999	389	307	258
ENSG00000112306.8	RPS12	7216.972	2008.994	7378.97	4043.994	2472.998	4542.995	7344.459	11275.98
ENSG00000112308.13	C6orf62	2592	1608	872	1212	1744	1267	1086	1221
ENSG00000112309.11	B3GAT2	0	3	187	4	1	61	0	0
ENSG00000112312.10	GMNN	58	78	112.999	131	34	150	89	183.001
ENSG00000112319.20	EYA4	3	174	1110.001	43	40	1226.999	4	2
ENSG00000112320.12	SOBP	265.999	203.001	289	100.999	136.999	558	57	7
ENSG00000112333.12	NR2E1	1	0	0	2	0	1	1	0
ENSG00000112335.15	SNX3	1793	603	1132	709	659	1440.001	1424.999	791
ENSG00000112337.11	SLC17A2	0	0	0	11	0	0	0	0
ENSG00000112339.15	HBS1L	695.001	730.001	831	463	487.002	867	706.999	646.001
ENSG00000112343.11	TRIM38	1108	1153	455	592	1024	556	549	143
ENSG00000112357.14	PEX7	71	34	72.001	70	49.001	57	78.002	51
ENSG00000112365.5	ZBTB24	348	231	323	260	205	226	223	259
ENSG00000112367.12	FIG4	478	542	366.998	265.999	519	387	435	292
ENSG00000112378.12	PERP	406	284	1385	727	229	428	578	202
ENSG00000112379.9	ARFGEF3	318	178	712	1252	236	199	101	336
ENSG00000112394.18	SLC16A10	41	108	101	21.999	2	93	599.001	15
ENSG00000112406.5	HECA	1469	1204	1071	756	673	753	1123	241
ENSG00000112414.15	ADGRG6	1629.999	251	637	50	1279	168	160.001	1314.001
ENSG00000112419.15	PHACTR2	2871.999	1236	904.751	725.999	2205.264	1730.728	804.597	389
ENSG00000112425.16	EPM2A	182	105	156.001	110	176	124	70	98
ENSG00000112462.8	OR12D3	0	0	0	1	0	0	0	0
ENSG00000112473.18	SLC39A7	1844	1043.001	1362	1344	721	2559	841.999	1105
ENSG00000112486.18	CCR6	0	1.481	0	0	1.859	0	0	0
ENSG00000112494.10	UNC93A	0	1	0	0	0	0	0	0
ENSG00000112499.13	SLC22A2	1	1	0	0	0	2	0	0
ENSG00000112511.18	PHF1	815.001	488	316	408	408.001	532	264	625
ENSG00000112514.18	CUTA	617.999	257	697	168	233	582	406	664
ENSG00000112530.12	PACRG	9	2	19	13	4	30	0	7
ENSG00000112531.17	QKI	8071.001	3088.999	4563.999	2632.999	5600.999	3253.999	2670.999	1426
ENSG00000112539.15	C6orf118	4	1	2	3	5	1	0	3
ENSG00000112541.19	PDE10A	422	461.001	1048.999	444	245.999	2405.996	230.001	3859.999
ENSG00000112559.15	MDFI	106	221	1122	188.999	41.999	828.999	81	1064
ENSG00000112561.19	TFEB	418	157	127	74	222.001	170.001	128	66
ENSG00000112562.20	SMOC2	1136	554	771	369.001	929	633	324	5035.999
ENSG00000112576.13	CCND3	1144.001	552	1167.999	143	593.001	564	419	157.999
ENSG00000112578.10	BYSL	124	98	198	55	37	114	81	159
ENSG00000112584.14	FAM120B	599	630	844.999	371	500	719	402	590
ENSG00000112592.15	TBP	185.001	102	129.001	82.999	113.999	167	128	164.001
ENSG00000112599.9	GUCA1B	14	25	7	5	17	19	6	27
